Year,Destination,0-4_(mf),5-9_(mf),10-14_(mf),15-19_(mf),20-24_(mf),25-29_(mf),30-34_(mf),35-39_(mf),40-44_(mf),45-49_(mf),50-54_(mf),55-59_(mf),60-64_(mf),65-69_(mf),70-74_(mf),75+_(mf),Total_(mf),0-4_(m),5-9_(m),10-14_(m),15-19_(m),20-24_(m),25-29_(m),30-34_(m),35-39_(m),40-44_(m),45-49_(m),50-54_(m),55-59_(m),60-64_(m),65-69_(m),70-74_(m),75+_(m),Total_(m),0-4_(f),5-9_(f),10-14_(f),15-19_(f),20-24_(f),25-29_(f),30-34_(f),35-39_(f),40-44_(f),45-49_(f),50-54_(f),55-59_(f),60-64_(f),65-69_(f),70-74_(f),75+_(f),Total_(f)
1990,Bermuda,356,523,513,453,1018,2162,2207,1819,1557,1290,874,744,635,478,411,643,15683,172,257,258,232,524,1095,1121,922,781,606,392,325,267,192,179,234,7557,184,266,255,221,494,1067,1086,897,776,684,482,419,368,286,232,409,8126
1990,Canada,39049,89363,119906,171331,257830,355403,382825,411022,468127,384009,327949,300253,289810,249116,218026,269299,4333318,20066,45869,61518,87246,128464,173602,185209,199296,230394,192829,166588,152027,138447,122626,96804,108667,2109652,18983,43494,58388,84085,129366,181801,197616,211726,237733,191180,161361,148226,151363,126490,121222,160632,2223666
1990,Greenland,339,488,529,429,702,1100,1120,1124,1240,1084,580,305,145,63,21,13,9282,172,270,271,235,470,749,767,812,955,850,469,251,118,55,18,10,6472,167,218,258,194,232,351,353,312,285,234,111,54,27,8,3,3,2810
1990,Saint Pierre and Miquelon,55,89,111,67,59,93,125,118,88,86,63,33,29,27,19,37,1099,29,46,53,33,31,50,65,67,54,54,36,15,10,8,6,3,560,26,43,58,34,28,43,60,51,34,32,27,18,19,19,13,34,539
1990,United States of America,309549,577243,872923,1377733,2131128,2653542,2707615,2371781,2078364,1636893,1389336,1115956,1019183,745153,619637,1644990,23251026,158341,295975,455552,738516,1155413,1420981,1404076,1192283,1011752,773340,637836,493529,436771,311855,247069,639696,11372985,151208,281268,417371,639217,975715,1232561,1303539,1179498,1066612,863553,751500,622427,582412,433298,372568,1005294,11878041
1995,WORLD,4569844,6051804,7590381,9505045,12772439,15685516,16728687,16065127,14318568,12283515,10216796,8577211,7342052,5816057,5066567,8726389,161316895,2297557,3049985,3842974,4839635,6559813,8255652,8882707,8508665,7512942,6378693,5214533,4282770,3518308,2697583,2207256,3636594,81686116,2272286,3001818,3747406,4665409,6212625,7429864,7845990,7556461,6805625,5904821,5002263,4294441,3823744,3118473,2859310,5089795,79630779
1995,UN development groups,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995,More developed regions,1211063,2399573,3661592,4988634,6905676,8719668,9704141,9717061,8965227,7836564,6667136,5629402,4749167,3627341,3256257,4895813,92935095,615825,1212727,1856942,2543642,3515679,4450985,4926523,4885748,4450063,3870347,3257007,2718246,2202503,1644099,1373961,1852912,45377588,595238,1186846,1804650,2444992,3389997,4268683,4777618,4831313,4515164,3966217,3410129,2911156,2546664,1983242,1882296,3042901,47557507
1995,Less developed regions,3358781,3652231,3928789,4516411,5866763,6965848,7024546,6348066,5353341,4446951,3549660,2947809,2592885,2188716,1810310,3830576,68381800,1681732,1837258,1986032,2295993,3044134,3804667,3956184,3622917,3062879,2508346,1957526,1564524,1315805,1053484,833295,1783682,36308528,1677048,1814972,1942756,2220417,2822628,3161181,3068372,2725148,2290461,1938604,1592134,1383285,1277080,1135231,977014,2046894,32073272
1995,Least developed countries,877200,1064887,1099194,1161036,1316448,1312070,1114962,862144,696118,545412,456694,371255,307644,215258,134168,147287,11681777,440013,538991,558872,577795,634236,633384,548248,429467,347001,275590,233857,193034,159128,111401,67697,75363,5824077,437186,525895,540321,583240,682211,678686,566724,432676,349116,269821,222837,178221,148516,103856,66470,71924,5857700
1995,"Less developed regions, excluding least developed countries",2481581,2587344,2829595,3355375,4550315,5653778,5909584,5485922,4657223,3901539,3092966,2576554,2285241,1973458,1676142,3683289,56700023,1241719,1298267,1427160,1718198,2409898,3171283,3407936,3193450,2715878,2232756,1723669,1371490,1156677,942083,765598,1708319,30484451,1239862,1289077,1402435,1637177,2140417,2482495,2501648,2292472,1941345,1668783,1369297,1205064,1128564,1031375,910544,1974970,26215572
1995,World Bank income groups,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995,High-income countries,1717620,2662811,3391850,4421225,6695029,9062171,10113635,9695752,8493979,7237942,5996079,4938469,4167906,3353267,3002882,4395995,89346612,860130,1338599,1716829,2270887,3487076,4868235,5468229,5206191,4493412,3773698,3065253,2478363,2008130,1585717,1326851,1719767,45667367,857490,1324212,1675021,2150338,3207953,4193936,4645406,4489561,4000567,3464244,2930826,2460106,2159776,1767550,1676031,2676228,43679245
1995,Middle-income countries,2090236,2451875,3215576,4082701,4975113,5458470,5517272,5441339,5075962,4469992,3753495,3279573,2886068,2254171,1919671,4168515,61040029,1057650,1237703,1627657,2074489,2546905,2832410,2881119,2844635,2642977,2313543,1910272,1619915,1364165,1008076,811564,1838093,30611173,1032586,1214172,1587919,2008212,2428208,2626060,2636153,2596704,2432985,2156449,1843223,1659658,1521903,1246095,1108107,2330422,30428856
1995,Upper-middle-income countries,1291864,1507532,2035304,2491232,2876153,3054726,3050054,3031432,2835850,2479607,2015517,1827656,1621475,1145622,879933,1350629,33494586,655313,764706,1035956,1284216,1509251,1623025,1623727,1605510,1491254,1292589,1031987,902005,767410,503934,357924,527359,16976166,636551,742826,999348,1207016,1366902,1431701,1426327,1425922,1344596,1187018,983530,925651,854065,641688,522009,823270,16518420
1995,Lower-middle-income countries,798372,944343,1180272,1591469,2098960,2403744,2467218,2409907,2240112,1990385,1737978,1451917,1264593,1108549,1039738,2817886,27545443,402337,472997,591701,790273,1037654,1209385,1257392,1239125,1151723,1020954,878285,717910,596755,504142,453640,1310734,13635007,396035,471346,588571,801196,1061306,1194359,1209826,1170782,1088389,969431,859693,734007,667838,604407,586098,1507152,13910436
1995,Low-income countries,748271,913166,950727,968398,1073184,1130932,1059012,889827,716717,551014,448039,346360,279320,203185,140783,158151,10577086,372694,461477,482246,477656,511216,538360,514610,439017,360532,278851,228846,177605,141240,100793,67174,77178,5229495,375576,451688,468480,490741,561967,592572,544412,450809,356184,272162,219193,168755,138080,102391,73608,80973,5347591
1995,No income group available,13717,23952,32228,32721,29113,33943,38768,38209,31910,24567,19183,12809,8758,5434,3231,3728,353168,7083,12206,16242,16603,14616,16647,18749,18822,16021,12601,10162,6887,4773,2997,1667,1556,178081,6634,11746,15986,16118,14497,17296,20019,19387,15889,11966,9021,5922,3985,2437,1564,2172,175087
1995,Geographic regions,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995,Africa,1214302,1365126,1395621,1542395,1835205,1849671,1627905,1327846,1058617,832247,669134,529857,438077,294334,174937,201686,16357077,604349,681734,698151,760652,912086,961430,883547,744942,605255,480332,385020,301426,242459,160062,92596,105790,8619901,609953,683392,697470,781743,923119,888241,744358,582904,453362,351915,284114,228431,195618,134272,82341,95896,7737176
1995,Asia,1928208,2017084,2214639,2624561,3652175,4728498,4987956,4605009,3868277,3197749,2506428,2087763,1840111,1587247,1356495,3215844,46418044,965483,1016928,1127961,1363332,1945168,2652354,2868735,2668779,2237790,1811449,1376596,1088864,909924,735429,604426,1496249,24869467,962724,1000155,1086677,1261228,1707006,2076144,2119231,1936229,1630486,1386299,1129832,998899,930187,851817,752068,1719595,21548577
1995,Europe,814584,1442996,2284736,2978248,3893143,4672155,5224930,5353639,5115134,4514859,3812553,3386408,2931131,2229442,1919878,2915213,53489829,416198,735501,1163966,1506514,1932898,2321536,2614176,2688567,2552769,2238941,1884206,1638980,1346216,997264,804921,1069969,25913001,398386,707495,1120770,1471734,1960245,2350619,2610754,2665072,2562365,2275918,1928347,1747428,1584915,1232178,1114957,1845244,27576828
1995,Latin America and the Caribbean,261483,313545,365761,416054,507420,547212,553413,532147,511722,483792,427382,369392,341914,327600,293058,436815,6688710,135509,161229,184365,205655,247994,267242,272510,265887,260903,249295,222346,193250,176397,167228,143351,193260,3346421,125974,152316,181396,210399,259426,279970,280903,266260,250819,234497,205036,176142,165517,160372,149707,243555,3342289
1995,Northern America,301061,794119,1156575,1726629,2597130,3516066,3853579,3753864,3275704,2730264,2397527,1855537,1495460,1116421,1100955,1670057,33340948,150012,393400,579533,892317,1376972,1871089,2006277,1895199,1609676,1324264,1136167,874492,686402,502383,452437,651245,16401865,151049,400719,577042,834312,1220158,1644977,1847302,1858665,1666028,1406000,1261360,981045,809058,614038,648518,1018812,16939083
1995,Oceania,50206,118934,173049,217158,287366,371914,480904,492622,489114,524604,403772,348254,295359,261013,221244,286774,5022287,26006,61193,88998,111165,144695,182001,237462,245291,246549,274412,210198,185758,156910,135217,109525,120081,2535461,24200,57741,84051,105993,142671,189913,243442,247331,242565,250192,193574,162496,138449,125796,111719,166693,2486826
1995,Sustainable Development Goal (SDG) regions,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995,SUB-SAHARAN AFRICA,1012622,1158287,1199553,1358829,1634814,1657714,1455723,1177962,931172,729240,582738,448664,359046,246178,147451,175327,14275437,505788,580307,603213,672185,811183,857646,784525,655003,528079,418846,335261,256388,200569,134650,78151,92229,7514093,506834,577980,596340,686644,823631,800068,671198,522959,403093,310394,247477,192276,158477,111528,69300,83098,6761344
1995,Eastern Africa,370005,424569,413673,447672,537309,534519,491860,400298,322691,253041,216220,168432,144352,102342,70578,80083,4977644,187981,216054,209727,226297,267361,268746,253029,210299,172155,136154,117351,91382,76688,53144,36193,41266,2563827,182024,208515,203946,221375,269948,265773,238831,189999,150536,116887,98869,77050,67664,49198,34385,38817,2413817
1995,Burundi,17183,17951,15915,15465,20787,29417,33996,27911,20949,15031,12058,8891,7593,5850,2340,3516,254853,8358,8585,7506,7095,9280,13470,16717,14318,10702,7562,6167,4646,3901,2930,1173,1755,124165,8825,9366,8409,8370,11507,15947,17279,13593,10247,7469,5891,4245,3692,2920,1167,1761,130688
1995,Comoros,574,812,1038,1144,1235,1566,1695,1575,1261,954,761,530,351,222,88,133,13939,245,345,441,504,566,730,793,758,624,489,406,290,191,116,46,70,6614,329,467,597,640,669,836,902,817,637,465,355,240,160,106,42,63,7325
1995,Djibouti,4430,5822,8512,12266,14616,14810,11940,8392,5262,3780,2915,2574,2025,1080,540,810,99774,2871,3496,4653,5964,6492,6869,5853,4731,3192,2334,1822,1594,1250,602,302,451,52476,1559,2326,3859,6302,8124,7941,6087,3661,2070,1446,1093,980,775,478,238,359,47298
1995,Eritrea,710,618,901,1164,1457,1615,1517,1271,941,681,490,397,305,167,66,100,12400,382,333,482,623,776,856,802,670,495,357,256,205,152,79,32,42,6542,328,285,419,541,681,759,715,601,446,324,234,192,153,88,34,58,5858
1995,Ethiopia,51997,56053,67581,86440,95992,97163,84249,67894,51614,39316,30671,24787,21525,15811,6324,9487,806904,27784,29876,35990,45978,50888,51300,44335,35622,27028,20446,15827,12721,10905,7711,3085,4621,424117,24213,26177,31591,40462,45104,45863,39914,32272,24586,18870,14844,12066,10620,8100,3239,4866,382787
1995,Kenya,48753,64077,57213,58497,75830,66662,59477,45553,37132,26621,21725,18397,13621,9952,7499,7736,618745,26073,34429,31334,31601,38437,33460,30187,23512,19420,13996,11406,9607,6462,4846,3670,3749,322189,22680,29648,25879,26896,37393,33202,29290,22041,17712,12625,10319,8790,7159,5106,3829,3987,296556
1995,Madagascar,1164,1207,1058,804,1524,1715,1575,1419,1333,1609,1821,1673,1460,931,804,1080,21177,470,478,449,388,809,865,732,668,706,952,1182,1163,1067,692,564,716,11901,694,729,609,416,715,850,843,751,627,657,639,510,393,239,240,364,9276
1995,Malawi,15023,15720,18425,21976,23677,22720,20165,17072,14137,11582,9238,7222,6991,9854,13296,14526,241624,7416,7656,8835,10601,11717,11501,10239,8526,6884,5508,4307,3298,3131,4353,5846,6380,116198,7607,8064,9590,11375,11960,11219,9926,8546,7253,6074,4931,3924,3860,5501,7450,8146,125426
1995,Mauritius,311,522,560,408,657,986,928,882,683,528,330,216,134,121,91,136,7493,140,237,245,157,228,325,355,383,332,277,176,116,73,69,48,67,3228,171,285,315,251,429,661,573,499,351,251,154,100,61,52,43,69,4265
1995,Mayotte,1502,1706,2258,2932,3564,3697,3270,2591,1708,708,830,745,588,109,39,69,26316,816,896,1126,1499,1897,2035,1845,1517,1074,460,542,463,367,70,26,46,14679,686,810,1132,1433,1667,1662,1425,1074,634,248,288,282,221,39,13,23,11637
1995,Mozambique,24620,17696,12893,21656,37101,13369,8590,7903,5860,5344,4065,3172,2177,1662,919,1229,168256,12340,9106,6548,12186,20798,7586,4587,4255,3237,3039,2371,1835,1249,929,501,643,91210,12280,8590,6345,9470,16303,5783,4003,3648,2623,2305,1694,1337,928,733,418,586,77046
1995,Réunion,2983,4995,8022,7983,5946,6083,7558,7947,6961,5423,4592,3549,2183,1269,814,851,77159,1500,2496,4007,4040,3048,3139,3903,4165,3744,3006,2624,2076,1294,745,460,463,40710,1483,2499,4015,3943,2898,2944,3655,3782,3217,2417,1968,1473,889,524,354,388,36449
1995,Rwanda,14304,14489,14619,16187,25077,29250,26968,21396,16630,11398,8223,5788,4276,3216,2274,1640,215735,6959,6942,6887,7752,12547,15541,14864,12011,9072,5871,3955,2596,2007,1379,878,522,109783,7345,7547,7732,8435,12530,13709,12104,9385,7558,5527,4268,3192,2269,1837,1396,1118,105952
1995,Seychelles,265,261,239,182,359,630,798,713,511,337,248,218,141,95,71,80,5148,131,130,125,101,209,373,475,431,329,215,157,137,89,55,36,28,3021,134,131,114,81,150,257,323,282,182,122,91,81,52,40,35,52,2127
1995,Somalia,3557,2532,2022,1523,1547,1835,1733,1541,1133,733,529,312,279,97,70,84,19527,1804,1274,925,669,714,935,985,950,723,472,336,194,167,58,39,37,10282,1753,1258,1097,854,833,900,748,591,410,261,193,118,112,39,31,47,9245
1995,South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995,Uganda,62975,89851,55755,39120,41780,44803,43119,40861,40417,34640,36643,21456,21068,11484,11641,11374,606987,31652,45998,28885,19383,16739,18386,19471,20115,21543,19555,21366,13013,11993,6649,6589,6944,308281,31323,43853,26870,19737,25041,26417,23648,20746,18874,15085,15277,8443,9075,4835,5052,4430,298706
1995,United Republic of Tanzania,80410,85381,94059,101412,112364,116177,108370,87057,67883,55380,49056,43363,38100,28576,18722,19733,1106043,39711,41618,45221,48056,53009,55504,52866,43163,33988,28077,25361,22949,20599,15761,10328,10878,547089,40699,43763,48838,53356,59355,60673,55504,43894,33895,27303,23695,20414,17501,12815,8394,8855,558954
1995,Zambia,17480,19513,22461,24521,25726,25234,23058,19437,16051,13484,11430,9419,6622,4641,2099,3162,244338,8665,9705,11217,12379,13148,12985,11871,10013,8339,7114,6090,5021,3528,2465,1116,1673,125329,8815,9808,11244,12142,12578,12249,11187,9424,7712,6370,5340,4398,3094,2176,983,1489,119009
1995,Zimbabwe,21764,25363,30142,33992,48070,56787,52854,38883,32225,25492,20595,15723,14913,7205,2881,4337,431226,10664,12454,14851,17321,26059,32886,32149,24491,20723,16424,13000,9458,8263,3635,1454,2181,246013,11100,12909,15291,16671,22011,23901,20705,14392,11502,9068,7595,6265,6650,3570,1427,2156,185213
1995,Middle Africa,141228,191365,240697,277311,299655,300377,261372,220108,178357,145640,120773,98939,78241,53215,22784,32428,2662490,72806,98908,123695,137687,145442,147377,130822,110022,89130,73673,63165,53817,45091,31359,13385,19073,1355452,68422,92457,117002,139624,154213,153000,130550,110086,89227,71967,57608,45122,33150,21856,9399,13355,1307038
1995,Angola,1685,2644,3964,4740,5086,4832,3986,2880,2206,1880,1676,1419,1136,798,532,349,39813,790,1220,1806,2117,2292,2428,2298,1790,1394,1192,1064,895,677,416,242,134,20755,895,1424,2158,2623,2794,2404,1688,1090,812,688,612,524,459,382,290,215,19058
1995,Cameroon,10711,15357,19875,25258,28267,29738,27422,22747,18220,13965,10622,7946,6841,3911,1564,2347,244791,5672,8161,10619,13624,15340,16135,14871,12337,9879,7572,5981,4720,4175,2429,972,1458,133945,5039,7196,9256,11634,12927,13603,12551,10410,8341,6393,4641,3226,2666,1482,592,889,110846
1995,Central African Republic,13262,8194,7412,7001,9270,10843,10534,8742,7155,5136,3774,2723,2042,1567,1208,849,99712,6502,4158,3865,3653,4827,5779,5731,4814,3952,2860,2159,1573,1150,849,656,447,52975,6760,4036,3547,3348,4443,5064,4803,3928,3203,2276,1615,1150,892,718,552,402,46737
1995,Chad,5635,7451,7078,8766,9448,9844,8942,8106,6562,4848,3665,2544,2240,1562,1289,1604,89584,3114,3956,3595,4208,4431,4785,4628,4470,3806,2950,2328,1661,1463,1018,840,1045,48298,2521,3495,3483,4558,5017,5059,4314,3636,2756,1898,1337,883,777,544,449,559,41286
1995,Congo,18019,13785,13758,15046,18277,21733,21333,19094,14547,10481,7720,6300,5100,3221,1288,1933,191635,8957,6567,6275,6816,8623,10815,10960,9948,7589,5478,4093,3405,2776,1760,704,1056,95822,9062,7218,7483,8230,9654,10918,10373,9146,6958,5003,3627,2895,2324,1461,584,877,95813
1995,Democratic Republic of the Congo,75134,128538,173756,201730,212500,204573,170511,142084,116036,98610,85251,72135,56498,39804,15921,23882,1816963,39234,66839,89655,99344,100779,96787,81352,66665,54091,46917,42452,37905,32231,23564,9426,14138,901379,35900,61699,84101,102386,111721,107786,89159,75419,61945,51693,42799,34230,24267,16240,6495,9744,915584
1995,Equatorial Guinea,303,222,185,221,313,389,419,396,320,238,173,145,116,81,43,65,3629,121,87,71,93,149,210,243,241,199,152,110,88,70,49,22,25,1930,182,135,114,128,164,179,176,155,121,86,63,57,46,32,21,40,1699
1995,Gabon,16335,15026,14377,14188,15965,18070,17980,15862,12992,9836,7284,5284,4032,2098,839,1259,171427,8341,7858,7680,7674,8782,10296,10631,9655,8032,6156,4607,3308,2417,1181,473,709,97800,7994,7168,6697,6514,7183,7774,7349,6207,4960,3680,2677,1976,1615,917,366,550,73627
1995,Sao Tome and Principe,144,148,292,361,529,355,245,197,319,646,608,443,236,173,100,140,4936,75,62,129,158,219,142,108,102,188,396,371,262,132,93,50,61,2548,69,86,163,203,310,213,137,95,131,250,237,181,104,80,50,79,2388
1995,Southern Africa,34256,46067,55486,82480,113490,129572,131503,123710,110681,94392,76321,58810,51167,40615,21844,31314,1201708,16892,22991,29553,47124,68307,81079,84453,80155,71360,60010,47164,33920,27680,20789,11092,15869,718438,17364,23076,25933,35356,45183,48493,47050,43555,39321,34382,29157,24890,23487,19826,10752,15445,483270
1995,Botswana,2238,2756,2591,2461,3375,4709,5196,4420,3476,2714,1913,1361,941,689,521,807,40168,1083,1333,1319,1316,1878,2737,3186,2912,2264,1770,1160,857,566,379,302,455,23517,1155,1423,1272,1145,1497,1972,2010,1508,1212,944,753,504,375,310,219,352,16651
1995,Eswatini,1634,1742,1967,3528,4057,3808,3590,3411,2683,2281,1730,1320,1136,826,558,886,35157,829,890,1048,1932,2239,2053,1921,1835,1447,1216,907,679,584,417,279,425,18701,805,852,919,1596,1818,1755,1669,1576,1236,1065,823,641,552,409,279,461,16456
1995,Lesotho,656,568,567,587,715,816,853,705,548,410,286,209,104,57,48,75,7204,337,292,292,296,357,425,468,406,316,233,159,113,56,29,22,26,3827,319,276,275,291,358,391,385,299,232,177,127,96,48,28,26,49,3377
1995,Namibia,6767,9038,8590,11817,13315,9965,8447,7752,6907,6209,5224,4361,4150,3931,4207,4692,115372,3393,4491,4694,7060,7511,5127,4476,4134,3705,3412,2834,2339,2132,1922,1955,2125,61310,3374,4547,3896,4757,5804,4838,3971,3618,3202,2797,2390,2022,2018,2009,2252,2567,54062
1995,South Africa,22961,31963,41771,64087,92028,110274,113417,107422,97067,82778,67168,51559,44836,35112,16510,24854,1003807,11250,15985,22200,36520,56322,70737,74402,70868,63628,53379,42104,29932,24342,18042,8534,12838,611083,11711,15978,19571,27567,35706,39537,39015,36554,33439,29399,25064,21627,20494,17070,7976,12016,392724
